,property_type,room_type,accommodates,bathrooms,bedrooms,beds,latitude,longitude,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,review_scores_rating,number_of_reviews,minimum_nights,maximum_nights,instant_bookable,cluster_id,is_luxury,is_bathroom_shared,amenity_count,description_sentiment,neighborhood_overview_sentiment,listing_views_ltm,conversion_rate_ltm,average_lead_time,average_booking_duration,is_training_sample,price
82,rental_unit,Entire home/apt,6,1.0,2.0,4.0,37.97345,23.71279,within an hour,1.0,0.94,1,1,4.92,174,3,300,0,5,0,0,49,0.29365625,0.125,113,0.168141592920354,51.421052631578945,6.526315789473684,1,260.0
83,condo,Entire home/apt,3,1.0,,,37.96817,23.74492,,,1.0,,1,4.93,144,2,59,0,3,0,0,34,-0.049999999999999975,0.3071428571428572,92,0.14130434782608695,58.15384615384615,7.615384615384615,1,140.0
84,rental_unit,Private room,4,1.0,1.0,1.0,37.98069,23.7369,,,,0,1,,0,2,1125,0,12,0,0,17,0.2743055555555555,0.34750000000000003,95,0.0,,,1,260.0
85,rental_unit,Entire home/apt,4,2.0,2.0,2.0,37.99324,23.76516,within an hour,1.0,1.0,0,1,5.0,15,7,730,0,0,0,0,57,0.25166666666666665,0.2875,84,0.0,,,1,165.0
86,condo,Entire home/apt,4,1.0,1.0,2.0,37.99215,23.74881,,,1.0,1,1,4.95,130,3,20,0,-1,0,0,47,0.34303174603174613,0.23771929824561402,70,0.05714285714285714,22.0,6.75,1,165.0
87,condo,Entire home/apt,3,1.0,1.0,2.0,37.98313,23.73512,within an hour,1.0,1.0,0,1,4.68,209,1,1125,1,12,0,0,36,0.21875,-0.1,95,0.010526315789473684,127.0,4.0,1,90.0
88,rental_unit,Entire home/apt,8,1.5,3.0,3.0,37.9914,23.73284,,,,0,1,4.86,7,2,60,1,7,0,0,58,0.25606060606060604,0.19567099567099566,78,0.0,,,1,290.0
89,rental_unit,Entire home/apt,5,1.0,2.0,5.0,37.96322,23.74079,within an hour,1.0,1.0,1,1,4.96,197,3,29,0,3,0,0,53,0.5895833333333333,0.18333333333333335,103,0.04854368932038835,110.2,8.4,1,325.0
90,rental_unit,Entire home/apt,7,1.5,2.0,4.0,37.97036,23.74749,within an hour,1.0,1.0,0,1,4.8,75,2,60,0,3,0,0,41,0.22361111111111112,,89,0.033707865168539325,41.666666666666664,8.0,1,320.0
91,rental_unit,Entire home/apt,4,1.0,2.0,,37.97553,23.72849,within a few hours,0.67,0.22,0,1,5.0,1,2,15,0,21,0,0,22,0.22999999999999998,0.23567708333333334,90,0.0,,,1,230.0
92,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.96133,23.73756,within an hour,1.0,1.0,0,1,4.74,277,2,50,1,-1,0,0,20,0.15876623376623375,0.26620370370370366,110,0.17272727272727273,83.63157894736842,5.2105263157894735,1,240.0
93,rental_unit,Entire home/apt,6,1.0,2.0,3.0,37.96238,23.7181,within an hour,1.0,1.0,0,1,4.7,329,2,1125,1,-1,0,0,27,0.2765909090909091,0.15714285714285717,120,0.16666666666666666,46.65,8.35,1,375.0
94,rental_unit,Entire home/apt,4,1.5,2.0,3.0,37.97837,23.74022,within an hour,1.0,1.0,1,1,4.88,154,2,30,1,12,0,0,27,0.41,0.6000000000000001,121,0.2231404958677686,77.0,7.148148148148148,1,315.0
95,home,Entire home/apt,2,1.0,1.0,2.0,37.98798,23.73531,within an hour,1.0,1.0,1,1,4.8,235,1,1125,0,7,0,0,52,0.24761904761904763,0.26944444444444443,94,0.14893617021276595,82.35714285714286,8.357142857142858,1,70.0
96,rental_unit,Entire home/apt,7,2.0,2.0,3.0,37.97571,23.71633,within an hour,1.0,1.0,1,1,4.78,442,1,28,1,5,0,0,31,0.1791666666666667,0.2625,124,0.27419354838709675,75.55882352941177,6.735294117647059,1,240.0
97,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.97148,23.73022,within an hour,1.0,1.0,1,1,4.96,553,2,1125,1,19,0,0,40,0.30000000000000004,,137,0.29927007299270075,63.90243902439025,7.2439024390243905,1,165.0
98,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.97706,23.7337,within an hour,1.0,1.0,,1,4.79,448,1,29,1,-1,0,0,27,0.35,0.09363636363636363,121,0.3140495867768595,79.15789473684211,6.131578947368421,1,190.0
99,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.99648,23.72735,within an hour,1.0,1.0,0,1,4.63,120,2,1125,0,16,0,0,24,0.19573002754820934,,97,0.13402061855670103,57.07692307692308,8.153846153846153,1,100.0
100,rental_unit,Entire home/apt,2,1.0,0.0,1.0,37.97965,23.73808,within an hour,0.99,0.99,0,1,4.66,32,1,1125,1,12,0,0,24,0.2888888888888889,,80,0.0125,6.0,1.0,1,135.0
101,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.97909,23.7359,within an hour,0.99,0.99,0,1,4.52,79,1,1125,1,12,0,0,24,0.48333333333333334,,89,0.011235955056179775,22.0,1.0,1,255.0
102,condo,Entire home/apt,8,2.0,2.0,4.0,37.97956466674805,23.72671890258789,within an hour,1.0,1.0,1,1,4.91,129,1,1125,1,21,0,0,46,0.3510416666666667,0.15999999999999998,102,0.1568627450980392,73.5,7.5,1,435.0
103,rental_unit,Entire home/apt,5,1.0,2.0,3.0,37.96338,23.74079,,,0.89,0,1,4.85,27,2,1125,0,3,0,0,39,0.35,0.365,91,0.03296703296703297,73.0,11.0,1,315.0
104,rental_unit,Entire home/apt,4,1.0,2.0,3.0,37.9743,23.74885,within an hour,1.0,1.0,1,1,5.0,8,1,28,1,3,0,0,33,0.24285714285714288,0.12069597069597068,94,0.0,,,1,185.0
105,rental_unit,Entire home/apt,2,1.0,1.0,2.0,38.01594,23.7236,within a few hours,1.0,0.92,1,1,5.0,4,5,730,0,-1,0,0,33,0.2257142857142857,0.0,75,0.013333333333333334,12.0,3.0,1,55.0
106,rental_unit,Entire home/apt,5,1.0,2.0,3.0,37.961,23.72381,within an hour,1.0,0.99,,1,4.83,48,1,180,0,-1,0,0,49,0.15833333333333333,0.15333333333333335,80,0.05,23.5,5.75,1,155.0
107,home,Entire home/apt,2,1.0,1.0,1.0,37.97957,23.72997,within an hour,1.0,1.0,0,1,4.75,8,3,120,0,21,0,0,48,0.18409090909090908,-0.07500000000000001,89,0.011235955056179775,66.0,4.0,1,105.0
108,rental_unit,Entire home/apt,5,1.0,2.0,5.0,37.989685,23.765181,within an hour,1.0,0.98,0,1,4.57,60,1,360,1,0,0,0,41,0.52,0.19375,86,0.03488372093023256,79.33333333333333,3.3333333333333335,1,185.0
109,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.97531,23.73128,within an hour,1.0,1.0,0,1,4.75,8,1,1125,1,21,0,0,18,0.1125,,86,0.0,,,1,245.0
110,rental_unit,Private room,2,1.5,1.0,1.0,37.99563,23.72613,within an hour,1.0,1.0,0,1,4.63,194,1,1125,0,16,0,1,21,0.19007936507936507,0.2583333333333333,105,0.14285714285714285,60.6,8.133333333333333,1,50.0
111,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.97974,23.70749,within an hour,0.86,1.0,0,1,4.71,152,1,30,1,-1,0,0,28,0.04545454545454545,0.1111111111111111,77,0.05194805194805195,86.5,3.5,1,230.0
112,rental_unit,Entire home/apt,4,1.5,2.0,4.0,37.96938,23.74075,within a few hours,1.0,1.0,0,1,4.6,40,2,1125,1,3,0,0,31,0.16666666666666666,0.1518939393939394,89,0.0449438202247191,66.5,8.0,1,235.0
113,condo,Entire home/apt,4,1.0,1.0,2.0,37.97321,23.73411,,,,0,1,5.0,1,1,1125,1,21,0,0,25,0.2633522727272727,0.21666666666666667,89,0.0,,,1,270.0
114,condo,Entire home/apt,4,1.0,2.0,1.0,37.9732,23.73391,,,,0,1,4.5,2,1,1125,1,21,0,0,25,-0.048863636363636366,0.21666666666666667,68,0.0,,,1,260.0
115,condo,Entire home/apt,6,1.0,3.0,4.0,38.0197,23.73024,within an hour,1.0,1.0,0,1,4.79,70,3,1125,1,-1,0,0,56,0.5,0.2013605442176871,88,0.03409090909090909,99.66666666666667,5.333333333333333,1,190.0
116,rental_unit,Entire home/apt,2,1.0,0.0,1.0,37.97743,23.74587,,,,0,1,4.69,51,3,1125,1,10,0,0,24,-0.1,0.13775252525252527,92,0.021739130434782608,38.0,1.5,1,170.0
117,rental_unit,Entire home/apt,2,1.5,1.0,2.0,37.97738,23.72775,within an hour,1.0,0.96,0,1,4.51,138,2,47,1,21,0,0,25,0.026515151515151516,0.2033333333333333,109,0.11009174311926606,65.83333333333333,8.083333333333334,1,110.0
118,rental_unit,Entire home/apt,2,1.0,1.0,4.0,37.98658,23.7412,,,1.0,1,1,4.91,48,20,60,0,8,0,0,52,0.2898809523809524,0.14375,85,0.058823529411764705,145.2,4.2,1,80.0
119,rental_unit,Entire home/apt,5,1.0,2.0,3.0,37.96212,23.72224,,,0.75,0,1,4.93,40,20,730,0,19,0,0,25,0.1548076923076923,0.28500000000000003,91,0.02197802197802198,85.0,10.0,1,245.0
120,rental_unit,Entire home/apt,2,1.0,0.0,1.0,37.9676,23.72998,within an hour,1.0,1.0,1,1,5.0,6,1,1125,1,19,0,0,16,0.155,0.27616003787878785,81,0.0,,,1,85.0
121,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.98144,23.73842,within an hour,1.0,1.0,1,1,4.94,133,2,21,1,12,0,0,25,0.1667798110979929,0.24375000000000002,110,0.14545454545454545,112.4375,5.6875,1,295.0
122,rental_unit,Entire home/apt,5,1.0,2.0,4.0,37.9716,23.71201,within a few hours,1.0,1.0,1,1,4.87,135,3,40,1,5,0,0,29,0.38333333333333336,,83,0.13253012048192772,43.27272727272727,7.363636363636363,1,220.0
123,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.97832,23.74447,within an hour,1.0,1.0,1,1,4.85,179,2,1125,1,10,0,0,36,0.1888392857142857,0.25,115,0.2,53.65217391304348,8.434782608695652,1,335.0
124,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.96263,23.72269,,,1.0,0,1,4.87,117,2,30,1,19,0,0,41,0.22407407407407406,0.16938405797101452,92,0.03260869565217391,67.33333333333333,7.333333333333333,1,95.0
125,hotel,Hotel room,8,3.0,4.0,5.0,37.96796,23.73238,within an hour,1.0,1.0,1,1,4.98,191,1,1125,1,19,1,,53,0.2924285714285714,-0.02988437001594896,104,0.14423076923076922,43.333333333333336,7.266666666666667,1,340.0
126,condo,Entire home/apt,2,1.0,1.0,1.0,37.997227,23.745352,within an hour,1.0,0.97,1,1,4.47,32,2,1125,0,-1,0,0,46,0.3256410256410256,0.29940476190476184,90,0.0,,,1,60.0
127,home,Entire home/apt,6,1.0,2.0,3.0,37.96128,23.72654,within an hour,1.0,1.0,1,1,4.88,185,2,60,0,-1,0,0,68,0.32339743589743597,,85,0.15294117647058825,46.76923076923077,7.0,1,180.0
128,rental_unit,Entire home/apt,11,2.5,6.0,7.0,37.99989,23.73478,within a day,1.0,0.95,0,1,4.4,20,2,1125,0,6,0,0,22,0.01257936507936508,0.275,78,0.038461538461538464,27.333333333333332,5.0,1,265.0
129,rental_unit,Entire home/apt,6,2.0,2.0,3.0,37.97905,23.7221,within an hour,1.0,1.0,1,1,4.82,467,1,1125,1,21,0,0,32,0.271875,0.0,128,0.40625,57.51923076923077,6.365384615384615,1,215.0
130,rental_unit,Entire home/apt,8,2.0,3.0,7.0,37.96783,23.72734,within an hour,1.0,0.98,0,1,4.86,135,1,1125,1,19,0,0,26,0.04523809523809524,0.19005102040816327,104,0.057692307692307696,133.16666666666666,5.333333333333333,1,330.0
131,rental_unit,Entire home/apt,4,2.0,1.0,,37.96053,23.72506,,,1.0,0,1,4.83,126,5,1125,0,19,0,0,34,0.27999999999999997,0.171875,94,0.0425531914893617,53.75,8.0,1,120.0
132,condo,Entire home/apt,4,1.0,1.0,4.0,37.95921,23.72799,within an hour,1.0,1.0,0,1,4.89,61,1,30,1,-1,0,0,37,0.2285714285714286,0.40909090909090906,92,0.043478260869565216,34.5,6.5,1,130.0
133,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.97833,23.74433,within a few hours,1.0,0.5,0,0,4.4,5,2,1125,0,10,0,0,25,0.626,0.7083333333333334,82,0.036585365853658534,99.0,9.0,1,140.0
134,rental_unit,Entire home/apt,5,2.5,3.0,3.0,37.98217,23.73653,,,0.0,0,1,,0,2,1125,0,12,0,0,10,0.09285714285714286,,93,0.0,,,1,165.0
135,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.99141,23.7102,,,0.5,0,1,4.38,8,6,30,0,-1,0,0,10,0.13547619047619047,,89,0.0,,,1,115.0
136,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.96246,23.71985,within an hour,1.0,1.0,0,0,4.62,101,1,1125,1,19,0,0,41,0.12910714285714284,0.3125,97,0.010309278350515464,40.0,2.0,1,150.0
137,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.96859,23.7497,within an hour,1.0,1.0,0,1,4.77,150,4,1125,1,3,0,0,31,0.10833333333333334,0.0,96,0.07291666666666667,58.42857142857143,8.571428571428571,1,140.0
138,condo,Entire home/apt,9,2.0,4.0,5.0,37.98029,23.75643,,,,0,1,4.84,282,1,1125,1,1,0,0,51,0.08614718614718615,0.3318181818181818,105,0.18095238095238095,58.26315789473684,7.473684210526316,1,360.0
139,rental_unit,Entire home/apt,2,1.0,1.0,2.0,37.98756,23.7345,,,1.0,1,1,4.92,124,4,10,1,7,0,0,14,0.14727272727272728,0.13148148148148148,94,0.0425531914893617,117.75,7.25,1,70.0
140,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.98668,23.71398,,,0.0,0,1,4.96,25,2,15,0,-1,0,0,28,0.1345959595959596,0.09545454545454544,73,0.0,,,1,90.0
141,rental_unit,Entire home/apt,6,2.0,3.0,4.0,37.97063,23.74422,within an hour,1.0,1.0,,1,4.94,65,1,1125,1,3,0,0,52,0.4983766233766234,0.27148760330578514,85,0.058823529411764705,94.0,4.6,1,275.0
142,rental_unit,Entire home/apt,8,2.0,3.0,4.0,37.99136,23.71875,within an hour,1.0,1.0,0,1,4.72,153,2,1125,0,-1,0,0,47,0.1735676088617265,0.15714285714285717,99,0.08080808080808081,92.25,8.375,1,155.0
143,rental_unit,Entire home/apt,2,1.5,1.0,2.0,37.97673,23.7272,within an hour,1.0,0.96,0,1,4.52,155,2,17,1,21,0,0,18,0.026515151515151516,,103,0.1650485436893204,52.64705882352941,7.529411764705882,1,110.0
144,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.9688,23.70979,within an hour,1.0,0.96,1,1,5.0,15,61,1125,0,4,0,0,30,0.33125000000000004,0.2287157287157287,83,0.0,,,1,145.0
145,rental_unit,Private room,2,1.5,1.0,1.0,37.9645,23.72635,within an hour,1.0,0.92,0,1,4.66,71,1,5,1,19,0,1,18,0.28158730158730166,0.1916507177033493,76,0.0,,,1,85.0
146,rental_unit,Private room,2,1.5,1.0,1.0,37.9645,23.72635,within an hour,1.0,0.92,0,1,4.62,42,1,5,1,19,0,1,22,0.28158730158730166,0.21419786096256685,83,0.0,,,1,85.0
147,rental_unit,Entire home/apt,4,1.0,2.0,3.0,37.9637,23.7228,within an hour,1.0,0.92,0,1,4.0,4,1,5,0,19,0,0,14,0.056249999999999994,0.32599999999999996,88,0.0,,,1,155.0
148,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.98591,23.71312,within an hour,1.0,1.0,1,1,4.88,111,2,20,0,-1,0,0,32,0.38996212121212115,,91,0.02197802197802198,27.0,3.5,1,115.0
149,rental_unit,Entire home/apt,6,2.0,2.0,4.0,37.9675,23.72921,within an hour,1.0,1.0,1,1,5.0,17,1,1125,1,19,0,0,53,0.33785624098124095,0.1659920634920635,84,0.0,,,1,255.0
150,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.97054,23.74279,within an hour,1.0,0.85,,1,4.89,87,3,1125,0,3,0,0,30,0.013564213564213556,0.26249999999999996,80,0.1125,46.0,6.111111111111111,1,95.0
151,home,Entire home/apt,4,2.0,2.0,2.0,37.98707,23.73526,within an hour,1.0,1.0,1,1,4.91,55,3,1125,1,7,0,0,29,-0.037500000000000006,0.18416666666666667,99,0.10101010101010101,77.8,8.3,1,145.0
152,condo,Entire home/apt,4,1.0,1.0,3.0,37.99603,23.72277,within an hour,1.0,0.94,1,1,4.93,125,3,59,0,-1,0,0,40,0.15670995670995672,0.24444444444444446,109,0.07339449541284404,80.625,6.125,1,115.0
153,condo,Private room,1,1.0,1.0,1.0,37.98902,23.74352,within a few hours,1.0,0.0,0,1,4.66,134,1,1125,0,-1,0,1,22,0.23650793650793653,,83,0.0,,,1,40.0
154,rental_unit,Entire home/apt,6,1.0,2.0,3.0,37.97786,23.72842,,,,,1,4.91,78,3,365,1,21,0,0,34,0.26152597402597405,0.27849025974025976,80,0.0125,3.0,12.0,1,340.0
155,hotel,Hotel room,4,1.0,1.0,1.0,37.969,23.72406,,,,0,1,,0,1,1125,1,19,1,0,15,0.65,0.07878787878787878,83,0.0,,,1,185.0
156,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.98474,23.73859,,,1.0,0,1,4.9,10,7,1125,0,8,0,0,25,0.017207792207792203,0.017363636363636366,89,0.0,,,1,110.0
157,condo,Entire home/apt,2,1.0,,,37.96355,23.72173,,,1.0,1,1,4.93,44,3,14,0,19,0,0,42,0.022857142857142854,0.2733333333333333,109,0.06422018348623854,77.57142857142857,9.857142857142858,1,100.0
158,condo,Entire home/apt,4,1.0,2.0,4.0,37.99517,23.77609,within an hour,1.0,1.0,1,1,4.88,258,2,15,1,-1,0,0,43,0.3607142857142857,0.175,91,0.21978021978021978,64.9,7.45,1,240.0
159,rental_unit,Entire home/apt,7,1.0,2.0,4.0,37.96774,23.73272,within an hour,1.0,1.0,,1,4.83,376,1,1125,1,19,0,0,51,0.002380952380952383,0.2563492063492064,95,0.12631578947368421,41.583333333333336,8.166666666666666,1,300.0
160,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.9904,23.73443,,,0.0,0,1,4.78,45,2,1125,0,7,0,0,25,0.30757575757575756,,70,0.0,,,1,140.0
161,rental_unit,Entire home/apt,5,2.0,2.0,,37.96582,23.72627,within an hour,1.0,0.99,,1,4.77,175,2,32,0,19,0,0,39,0.17124999999999999,0.19821746880570412,118,0.2033898305084746,79.58333333333333,8.166666666666666,1,220.0
162,rental_unit,Entire home/apt,2,1.0,1.0,,37.96366,23.72349,within an hour,1.0,1.0,1,1,4.89,280,2,1125,1,19,0,0,29,0.20400000000000001,0.10727272727272727,118,0.17796610169491525,62.523809523809526,6.904761904761905,1,95.0
163,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.96759,23.72896,within an hour,1.0,0.96,1,1,4.62,63,2,32,1,19,0,0,27,0.4003367003367003,0.22102272727272726,93,0.0,,,1,160.0
164,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.96951,23.74475,within an hour,1.0,0.87,1,1,4.96,48,2,45,0,3,0,0,41,0.10590277777777779,0.18680359495576887,76,0.06578947368421052,71.2,9.8,1,185.0
165,other,Private room,1,1.0,1.0,1.0,37.97803,23.75223,,,,0,1,,0,1,44,0,1,0,1,16,0.13994708994708993,,87,0.0,,,1,50.0
166,rental_unit,Entire home/apt,6,1.0,2.0,4.0,37.97536,23.71547,,,1.0,0,1,4.93,60,2,60,1,5,0,0,29,0.1973214285714286,0.23901515151515149,79,0.05063291139240506,57.75,4.25,1,220.0
167,rental_unit,Entire home/apt,6,1.5,2.0,3.0,37.96769,23.73286,within an hour,1.0,1.0,1,1,4.9,220,1,365,1,19,0,0,46,0.4375,0.17944444444444446,95,0.042105263157894736,29.75,7.25,1,260.0
168,condo,Entire home/apt,2,1.0,1.0,1.0,37.97846,23.72674,within an hour,1.0,1.0,1,1,4.82,448,2,60,1,21,0,0,69,0.33999999999999997,0.268859649122807,118,0.2966101694915254,70.4,7.9714285714285715,1,115.0
169,condo,Entire home/apt,3,1.0,1.0,2.0,37.96471,23.71045,,,1.0,0,1,4.93,43,3,30,0,-1,0,0,39,0.134375,0.14714285714285713,82,0.0,,,1,145.0
170,rental_unit,Entire home/apt,8,1.5,2.0,4.0,37.9772,23.74321,within an hour,1.0,1.0,0,1,4.32,25,1,1125,1,10,0,0,27,0.10888888888888888,,83,0.012048192771084338,96.0,10.0,1,635.0
171,rental_unit,Entire home/apt,4,2.0,2.0,2.0,37.97837,23.74178,within an hour,1.0,0.0,0,1,4.91,45,3,364,0,12,0,0,39,0.1251082251082251,0.08102272727272727,86,0.0,,,1,335.0
172,condo,Entire home/apt,4,1.0,1.0,2.0,37.99963,23.71946,,,1.0,0,1,5.0,53,2,30,1,-1,0,0,34,0.025,0.2,71,0.014084507042253521,109.0,9.0,1,105.0
173,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.98813,23.75117,within an hour,1.0,0.96,1,1,4.82,61,3,730,0,-1,0,0,17,0.058333333333333334,0.04642857142857142,99,0.10101010101010101,65.1,6.4,1,90.0
174,rental_unit,Entire home/apt,8,1.0,3.0,5.0,37.99304,23.72884,within an hour,1.0,1.0,,1,4.91,261,2,60,1,16,0,0,52,0.14476190476190476,0.14285714285714285,83,0.21686746987951808,76.05555555555556,8.11111111111111,1,200.0
175,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.99116,23.72856,within a few hours,1.0,0.78,0,1,4.8,175,2,1125,0,16,0,0,17,0.07202797202797204,0.0,92,0.16304347826086957,63.86666666666667,6.466666666666667,1,50.0
176,home,Entire home/apt,2,1.0,1.0,3.0,37.99367,23.75881,within an hour,1.0,1.0,0,1,4.71,519,1,1125,1,-1,0,0,29,0.07916666666666666,0.28750000000000003,120,0.3333333333333333,83.7,5.925,1,80.0
177,rental_unit,Entire home/apt,5,1.0,2.0,4.0,37.99493,23.72803,within an hour,1.0,0.69,0,1,4.44,36,2,1125,0,16,0,0,36,0.1619047619047619,,100,0.04,97.75,7.0,1,120.0
178,rental_unit,Entire home/apt,6,1.0,2.0,3.0,37.97426,23.71471,within an hour,1.0,1.0,1,1,4.78,348,1,28,1,5,0,0,31,0.3,0.2625,125,0.4,58.64,6.78,1,220.0
179,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.96548,23.70987,within an hour,1.0,1.0,0,1,4.62,119,2,365,1,-1,0,0,21,0.23368347338935574,0.28240740740740744,89,0.056179775280898875,70.0,8.4,1,140.0
180,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.9777,23.75788,,,1.0,1,1,4.89,111,3,29,0,1,0,0,40,0.20714285714285716,0.3243303571428572,84,0.023809523809523808,101.5,3.5,1,215.0
181,home,Entire home/apt,4,2.0,2.0,2.0,37.97314,23.71985,within a few hours,1.0,1.0,1,1,5.0,66,4,21,0,5,0,0,58,0.15078125,0.15178571428571427,80,0.0375,89.66666666666667,9.666666666666666,1,240.0
182,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.97654,23.71817,within an hour,1.0,1.0,1,1,4.98,373,1,10,0,5,0,0,28,0.2075,0.11363636363636362,138,0.391304347826087,51.870370370370374,6.277777777777778,1,65.0
183,condo,Entire home/apt,6,2.0,2.0,3.0,37.96614,23.7266,within an hour,1.0,1.0,1,1,4.94,106,1,999,1,19,0,0,55,0.2197727272727273,0.06666666666666667,94,0.07446808510638298,147.71428571428572,4.571428571428571,1,260.0
184,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.99029,23.74022,,,,0,1,4.93,61,3,1125,0,-1,0,0,24,0.12698412698412698,0.121875,90,0.12222222222222222,44.90909090909091,7.181818181818182,1,165.0
185,rental_unit,Entire home/apt,4,1.0,2.0,,37.96316,23.72962,,,1.0,1,1,4.96,116,3,30,1,19,0,0,45,0.5833333333333334,0.25,95,0.15789473684210525,66.93333333333334,8.333333333333334,1,120.0
186,rental_unit,Entire home/apt,5,1.0,2.0,2.0,37.97106,23.73292,within an hour,1.0,1.0,0,1,4.82,306,1,1125,1,19,0,0,44,0.20981481481481482,0.2666666666666667,125,0.192,70.375,7.083333333333333,1,200.0
187,rental_unit,Entire home/apt,5,1.0,2.0,4.0,37.96464,23.72558,within an hour,1.0,1.0,0,1,4.78,9,2,1125,1,19,0,0,38,0.06190476190476191,0.07222222222222222,72,0.0,,,1,225.0
188,rental_unit,Entire home/apt,8,2.0,4.0,,37.96388,23.72831,within an hour,1.0,1.0,1,1,4.85,181,2,59,1,19,0,0,27,0.46499999999999997,,103,0.13592233009708737,37.0,6.285714285714286,1,230.0
189,rental_unit,Entire home/apt,4,1.0,2.0,,37.97477,23.73045,within an hour,1.0,0.99,0,1,4.73,219,1,1125,1,21,0,0,34,0.33169330669330666,0.3,107,0.2336448598130841,63.64,5.84,1,235.0
190,rental_unit,Entire home/apt,5,1.0,2.0,2.0,37.99677,23.74705,within an hour,1.0,1.0,0,1,4.9,49,2,1125,0,-1,0,0,25,0.15576923076923077,0.10714285714285714,78,0.0,,,1,145.0
191,rental_unit,Entire home/apt,4,1.0,0.0,2.0,37.97156,23.7465,within an hour,1.0,1.0,1,0,4.95,19,1,1125,1,3,0,0,48,0.28500000000000003,0.22500000000000003,92,0.043478260869565216,67.75,9.25,1,180.0
192,condo,Entire home/apt,5,2.0,2.0,4.0,38.01537,23.72984,,,0.0,0,1,5.0,1,5,1125,0,-1,0,0,23,0.06458333333333334,-0.1,66,0.0,,,1,200.0
193,condo,Entire home/apt,4,1.0,1.0,2.0,37.97055,23.70547,within an hour,1.0,1.0,1,1,4.81,159,1,1125,1,-1,0,0,32,0.24148516414141416,,123,0.23577235772357724,69.10344827586206,6.896551724137931,1,190.0
194,condo,Entire home/apt,3,1.0,1.0,3.0,37.967506,23.7108,within a few hours,1.0,1.0,,1,4.97,63,2,365,1,4,0,0,49,0.5944444444444444,0.30471014492753623,87,0.1724137931034483,48.6,8.8,1,140.0
195,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.99032,23.74416,,,1.0,0,1,4.76,17,2,1125,1,-1,0,0,18,0.5549999999999999,0.13194444444444445,79,0.0,,,1,75.0
196,rental_unit,Entire home/apt,5,2.0,2.0,3.0,37.95819,23.7453,,,0.0,0,1,4.71,34,2,1125,0,-1,0,0,31,0.355,-0.25,100,0.0,,,1,320.0
197,rental_unit,Entire home/apt,4,1.0,0.0,2.0,37.95985,23.73954,,,0.87,1,1,4.97,33,8,365,0,-1,0,0,48,0.14848484848484847,0.13333333333333333,85,0.03529411764705882,55.666666666666664,10.666666666666666,1,245.0
198,rental_unit,Entire home/apt,6,2.0,2.0,5.0,37.989,23.72778,within an hour,1.0,0.99,1,1,4.71,21,1,365,1,14,0,0,51,0.30952380952380953,-0.04,70,0.0,,,1,145.0
199,rental_unit,Entire home/apt,2,1.0,0.0,1.0,37.98076,23.73842,within an hour,1.0,1.0,0,1,4.61,126,2,60,1,12,0,0,27,0.5187499999999999,0.34659090909090906,94,0.13829787234042554,78.76923076923077,6.230769230769231,1,140.0
200,rental_unit,Entire home/apt,4,1.0,0.0,2.0,37.98454,23.72635,within an hour,1.0,0.99,0,1,4.69,88,1,1125,1,20,0,0,34,0.27847222222222223,0.016666666666666663,77,0.012987012987012988,54.0,6.0,1,200.0
201,other,Entire home/apt,6,1.0,0.0,2.0,37.98233,23.7257,within an hour,1.0,1.0,0,1,4.7,379,1,1125,1,21,1,0,32,0.2565882034632035,0.33809523809523806,122,0.2786885245901639,69.02941176470588,6.735294117647059,1,310.0
202,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.97673,23.72746,within an hour,1.0,1.0,,1,4.88,521,2,365,1,21,0,0,31,0.1768939393939394,0.18552188552188553,116,0.31896551724137934,59.486486486486484,7.081081081081081,1,170.0
